name	taxonomy_id	taxonomy_lvl	119_S24.F.bracken_num	119_S24.F.bracken_frac	120_S25.F.bracken_num	120_S25.F.bracken_frac	140_S26.F.bracken_num	140_S26.F.bracken_frac	147_S27.F.bracken_num	147_S27.F.bracken_frac	177_S28.F.bracken_num	177_S28.F.bracken_frac	178_S29.F.bracken_num	178_S29.F.bracken_frac	179_S31.F.bracken_num	179_S31.F.bracken_frac	209_S30.F.bracken_num	209_S30.F.bracken_frac	214_S32.F.bracken_num	214_S32.F.bracken_frac	82_S21.F.bracken_num	82_S21.F.bracken_frac	88_S22.F.bracken_num	88_S22.F.bracken_frac	99_S23.F.bracken_num	99_S23.F.bracken_frac	BLB_S18.F.bracken_num	BLB_S18.F.bracken_frac	BLB_WG4.F.bracken_num	BLB_WG4.F.bracken_frac	BLR_S17.F.bracken_num	BLR_S17.F.bracken_frac	BLR_WG4.F.bracken_num	BLR_WG4.F.bracken_frac	BLS_S16.F.bracken_num	BLS_S16.F.bracken_frac	DC06_S1.F.bracken_num	DC06_S1.F.bracken_frac	DC10_S2.F.bracken_num	DC10_S2.F.bracken_frac	DC11_S3.F.bracken_num	DC11_S3.F.bracken_frac	DC17_S4.F.bracken_num	DC17_S4.F.bracken_frac	DM13_S9.F.bracken_num	DM13_S9.F.bracken_frac	DM14_S10.F.bracken_num	DM14_S10.F.bracken_frac	DM15_S11.F.bracken_num	DM15_S11.F.bracken_frac	DM16_S12.F.bracken_num	DM16_S12.F.bracken_frac	GG01_S14.F.bracken_num	GG01_S14.F.bracken_frac	GH01_S13.F.bracken_num	GH01_S13.F.bracken_frac	GN13_S5.F.bracken_num	GN13_S5.F.bracken_frac	GN15_S6.F.bracken_num	GN15_S6.F.bracken_frac	GN18_S7.F.bracken_num	GN18_S7.F.bracken_frac	GN19_S8.F.bracken_num	GN19_S8.F.bracken_frac	NEG_S33.F.bracken_num	NEG_S33.F.bracken_frac	OC01_S15.F.bracken_num	OC01_S15.F.bracken_frac
Rhabdoviridae	11270	F	68	0.00001	73	0.00001	31	0.00000	22	0.00000	50	0.00000	29	0.00000	32	0.00000	41	0.00000	53	0.00001	28	0.00000	39	0.00000	38	0.00001	261	0.00003	260	0.00003	192	0.00003	153	0.00002	33	0.00000	69	0.00001	0	0.00000	42	0.00000	24	0.00000	11	0.00000	21	0.00000	22	0.00000	26	0.00000	33	0.00000	32	0.00000	32	0.00000	70	0.00001	125	0.00001	49	0.00001	0	0.00000	38	0.00001
Aetalionidae	139619	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1115	0.00012	0	0.00000	558	0.00010	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Psathyrellaceae	184208	F	152	0.00002	145	0.00002	107	0.00001	145	0.00001	139	0.00001	139	0.00001	104	0.00001	133	0.00001	140	0.00002	52	0.00001	57	0.00001	67	0.00001	91	0.00001	240	0.00002	86	0.00001	49	0.00000	140	0.00001	153	0.00001	753	0.00007	696	0.00006	147	0.00001	98	0.00002	166	0.00002	116	0.00001	102	0.00001	79	0.00001	157	0.00001	232	0.00003	129	0.00001	310	0.00003	114	0.00001	0	0.00000	110	0.00001
Carnobacteriaceae	186828	F	200	0.00003	187	0.00003	426	0.00004	377	0.00003	408	0.00004	327	0.00003	358	0.00004	310	0.00003	370	0.00004	285	0.00003	307	0.00003	280	0.00005	611	0.00007	16176	0.00167	616	0.00011	17665	0.00180	17957	0.00166	4313	0.00037	1743	0.00016	5534	0.00044	2293	0.00022	1184	0.00021	13970	0.00145	4047	0.00047	5310	0.00056	10762	0.00153	9651	0.00081	2564	0.00034	16034	0.00158	30516	0.00277	20551	0.00219	0	0.00000	255	0.00003
Porotheleaceae	2759800	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	229	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Phytoptidae	1221082	F	0	0.00000	0	0.00000	0	0.00000	19	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Neriidae	115298	F	17	0.00000	0	0.00000	0	0.00000	17	0.00000	22	0.00000	12	0.00000	22	0.00000	14	0.00000	11	0.00000	22	0.00000	19	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Galaxauraceae	73096	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	275	0.00003	0	0.00000	39	0.00000	18	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	48	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Spyridiaceae	2316380	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	78	0.00001	159	0.00002	75	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Scyllaridae	59755	F	54	0.00001	152	0.00002	387	0.00004	227	0.00002	0	0.00000	27	0.00000	0	0.00000	0	0.00000	28	0.00000	116	0.00001	283	0.00003	177	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1029	0.00009	323	0.00003	526	0.00004	676	0.00006	563	0.00010	0	0.00000	0	0.00000	471	0.00005	223	0.00003	215	0.00002	642	0.00009	0	0.00000	443	0.00004	0	0.00000	0	0.00000	869	0.00012
Batrachoididae	8065	F	27732	0.00433	29004	0.00433	28372	0.00287	31861	0.00290	33907	0.00305	28115	0.00280	28164	0.00299	44576	0.00447	33775	0.00392	31776	0.00342	29056	0.00282	18797	0.00344	37010	0.00410	11451	0.00118	23446	0.00400	14587	0.00149	14460	0.00134	69673	0.00602	21427	0.00191	18846	0.00151	48425	0.00456	33355	0.00605	9586	0.00099	13897	0.00162	11962	0.00127	33454	0.00477	38036	0.00319	45067	0.00605	19929	0.00196	24450	0.00222	9294	0.00099	0	0.00000	56642	0.00750
Aphelenchoididae	33823	F	13	0.00000	27	0.00000	0	0.00000	0	0.00000	37	0.00000	21	0.00000	24	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	135	0.00001	93	0.00001	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	12	0.00000	1983	0.00028	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Balanidae	37806	F	2989	0.00047	3326	0.00050	1410	0.00014	1684	0.00015	1618	0.00015	1203	0.00012	1234	0.00013	1281	0.00013	1018	0.00012	1258	0.00014	660	0.00006	669	0.00012	1318	0.00015	430	0.00004	553	0.00009	2193	0.00022	582	0.00005	1201	0.00010	379	0.00003	1024	0.00008	1015	0.00010	658	0.00012	571	0.00006	557	0.00007	778	0.00008	264	0.00004	986	0.00008	718	0.00010	1085	0.00011	1004	0.00009	623	0.00007	0	0.00000	597	0.00008
Elaeocarpaceae	26000	F	0	0.00000	0	0.00000	61	0.00001	0	0.00000	0	0.00000	19	0.00000	50	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	43	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Procellariidae	30451	F	151	0.00002	96	0.00001	183	0.00002	241	0.00002	710	0.00006	815	0.00008	536	0.00006	239	0.00002	210	0.00002	163	0.00002	143	0.00001	91	0.00002	145	0.00002	85	0.00001	131	0.00002	87	0.00001	164	0.00002	95	0.00001	46	0.00000	49	0.00000	90	0.00001	57	0.00001	43	0.00000	63	0.00001	43	0.00000	184	0.00003	230	0.00002	217	0.00003	66	0.00001	153	0.00001	40	0.00000	0	0.00000	203	0.00003
Diaporthaceae	767018	F	190	0.00003	167	0.00002	204	0.00002	180	0.00002	355	0.00003	282	0.00003	280	0.00003	365	0.00004	888	0.00010	210	0.00002	202	0.00002	181	0.00003	518	0.00006	192	0.00002	284	0.00005	184	0.00002	287	0.00003	563	0.00005	456	0.00004	550	0.00004	490	0.00005	354	0.00006	502	0.00005	299	0.00003	416	0.00004	206	0.00003	240	0.00002	219	0.00003	162	0.00002	422	0.00004	382	0.00004	0	0.00000	236	0.00003
Cricetidae	337677	F	39235	0.00613	41314	0.00617	47998	0.00486	53732	0.00489	56713	0.00510	48281	0.00480	46855	0.00498	61583	0.00617	48502	0.00563	52341	0.00564	34352	0.00334	31577	0.00578	37189	0.00412	24019	0.00248	23456	0.00400	29021	0.00296	32533	0.00301	43151	0.00373	13456	0.00120	22193	0.00178	29707	0.00279	22769	0.00413	16421	0.00170	14474	0.00169	14068	0.00150	16608	0.00237	44114	0.00370	50973	0.00684	24822	0.00244	31332	0.00285	13590	0.00145	0	0.00000	33613	0.00445
Munnopsidae	192514	F	0	0.00000	0	0.00000	90	0.00001	53	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	272	0.00003	93	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Endomychidae	196997	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	43	0.00000	33	0.00000	0	0.00000	766	0.00007	0	0.00000	0	0.00000	1089	0.00011	0	0.00000	0	0.00000	0	0.00000	96	0.00001	0	0.00000	150	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	84	0.00001	0	0.00000	0	0.00000	0	0.00000
Tabanidae	7205	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	266	0.00003	0	0.00000	0	0.00000	213	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	282	0.00002	120	0.00001	1281	0.00010	302	0.00003	0	0.00000	305	0.00003	424	0.00005	589	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Funariaceae	3216	F	304	0.00005	343	0.00005	374	0.00004	444	0.00004	455	0.00004	416	0.00004	434	0.00005	502	0.00005	458	0.00005	346	0.00004	441	0.00004	339	0.00006	468	0.00005	819	0.00008	334	0.00006	675	0.00007	739	0.00007	681	0.00006	267	0.00002	469	0.00004	443	0.00004	316	0.00006	743	0.00008	364	0.00004	387	0.00004	387	0.00006	447	0.00004	1053	0.00014	745	0.00007	825	0.00007	405	0.00004	0	0.00000	598	0.00008
Betaflexiviridae	675068	F	17	0.00000	18	0.00000	17	0.00000	20	0.00000	25	0.00000	38	0.00000	32	0.00000	42	0.00000	57	0.00001	30	0.00000	38	0.00000	17	0.00000	42	0.00000	27	0.00000	29	0.00000	66	0.00001	23	0.00000	90	0.00001	21	0.00000	44	0.00000	49	0.00000	16	0.00000	41	0.00000	52	0.00001	56	0.00001	33	0.00000	40	0.00000	36	0.00000	24	0.00000	25	0.00000	31	0.00000	0	0.00000	24	0.00000
Pyrenochaetopsidaceae	2078572	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	94	0.00001	0	0.00000	65	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sturnidae	9170	F	312	0.00005	339	0.00005	649	0.00007	690	0.00006	448	0.00004	370	0.00004	342	0.00004	363	0.00004	596	0.00007	526	0.00006	306	0.00003	273	0.00005	292	0.00003	181	0.00002	168	0.00003	110	0.00001	90	0.00001	455	0.00004	306	0.00003	337	0.00003	321	0.00003	200	0.00004	133	0.00001	161	0.00002	283	0.00003	112	0.00002	390	0.00003	372	0.00005	188	0.00002	397	0.00004	225	0.00002	0	0.00000	394	0.00005
Glyphipterigidae	687330	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	162	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Passerellidae	1729112	F	362	0.00006	380	0.00006	848	0.00009	836	0.00008	848	0.00008	675	0.00007	716	0.00008	625	0.00006	508	0.00006	396	0.00004	345	0.00003	960	0.00018	485	0.00005	421	0.00004	359	0.00006	730	0.00007	373	0.00003	553	0.00005	222	0.00002	482	0.00004	371	0.00003	236	0.00004	231	0.00002	262	0.00003	300	0.00003	247	0.00004	424	0.00004	505	0.00007	401	0.00004	657	0.00006	399	0.00004	0	0.00000	414	0.00005
Eublepharidae	1329930	F	0	0.00000	0	0.00000	11	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Lichenihabitantaceae	2723775	F	29	0.00000	28	0.00000	20	0.00000	18	0.00000	40	0.00000	27	0.00000	29	0.00000	21	0.00000	12	0.00000	27	0.00000	11	0.00000	18	0.00000	89	0.00001	86	0.00001	36	0.00001	77	0.00001	37	0.00000	196	0.00002	109	0.00001	717	0.00006	629	0.00006	350	0.00006	797	0.00008	394	0.00005	785	0.00008	89	0.00001	163	0.00001	30	0.00000	75	0.00001	287	0.00003	423	0.00005	0	0.00000	22	0.00000
Chelidae	8461	F	0	0.00000	0	0.00000	29	0.00000	27	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	13	0.00000	22	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	67	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Spirosomaceae	2896860	F	522	0.00008	585	0.00009	372	0.00004	423	0.00004	573	0.00005	495	0.00005	429	0.00005	628	0.00006	1044	0.00012	592	0.00006	609	0.00006	330	0.00006	2341	0.00026	6067	0.00063	1046	0.00018	2868	0.00029	5682	0.00053	4913	0.00042	870	0.00008	7492	0.00060	2609	0.00025	872	0.00016	3983	0.00041	5089	0.00060	4881	0.00052	2956	0.00042	884	0.00007	415	0.00006	752	0.00007	1599	0.00015	1365	0.00015	0	0.00000	351	0.00005
Gomontiellaceae	1892255	F	37	0.00001	36	0.00001	48	0.00000	43	0.00000	25	0.00000	22	0.00000	22	0.00000	54	0.00001	81	0.00001	73	0.00001	70	0.00001	16	0.00000	90	0.00001	341	0.00004	50	0.00001	424	0.00004	625	0.00006	216	0.00002	36	0.00000	242	0.00002	42	0.00000	17	0.00000	29	0.00000	27	0.00000	150	0.00002	26	0.00000	93	0.00001	37	0.00000	227	0.00002	218	0.00002	34	0.00000	0	0.00000	34	0.00000
Acheilognathidae	2509195	F	0	0.00000	0	0.00000	0	0.00000	192	0.00002	37	0.00000	18	0.00000	119	0.00001	52	0.00001	145	0.00002	295	0.00003	19	0.00000	118	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	133	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Apiaceae	4037	F	884	0.00014	1012	0.00015	1568	0.00016	1900	0.00017	1829	0.00016	1799	0.00018	1768	0.00019	1144	0.00011	885	0.00010	1180	0.00013	1701	0.00017	566	0.00010	1257	0.00014	1652	0.00017	747	0.00013	2128	0.00022	1982	0.00018	1800	0.00016	472	0.00004	1176	0.00009	1108	0.00010	739	0.00013	721	0.00007	754	0.00009	611	0.00006	1154	0.00016	583	0.00005	539	0.00007	1229	0.00012	863	0.00008	512	0.00005	0	0.00000	705	0.00009
Cebidae	9498	F	5182	0.00081	5829	0.00087	4253	0.00043	4848	0.00044	6838	0.00062	5052	0.00050	5069	0.00054	5942	0.00060	4789	0.00056	5054	0.00054	4316	0.00042	2900	0.00053	4895	0.00054	2140	0.00022	3301	0.00056	2770	0.00028	2579	0.00024	5722	0.00049	1742	0.00016	3620	0.00029	4434	0.00042	2632	0.00048	2424	0.00025	2116	0.00025	2316	0.00025	2037	0.00029	4151	0.00035	4649	0.00062	3034	0.00030	3748	0.00034	2090	0.00022	0	0.00000	4227	0.00056
Plagiochilaceae	53016	F	0	0.00000	0	0.00000	96	0.00001	56	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Oceanospirillaceae	135620	F	321	0.00005	291	0.00004	351	0.00004	429	0.00004	592	0.00005	546	0.00005	413	0.00004	643	0.00006	588	0.00007	360	0.00004	440	0.00004	417	0.00008	52371	0.00580	3108	0.00032	5566	0.00095	2292	0.00023	5121	0.00047	1778	0.00015	2554	0.00023	2373	0.00019	1370	0.00013	736	0.00013	2345	0.00024	1961	0.00023	2012	0.00021	1096	0.00016	1365	0.00011	532	0.00007	1501	0.00015	4353	0.00040	3004	0.00032	0	0.00000	458	0.00006
Lacertidae	8522	F	2512	0.00039	2732	0.00041	2787	0.00028	3139	0.00029	3417	0.00031	2841	0.00028	2774	0.00029	3853	0.00039	2795	0.00032	4215	0.00045	2318	0.00023	2140	0.00039	4850	0.00054	2074	0.00021	2955	0.00050	1788	0.00018	1987	0.00018	3030	0.00026	830	0.00007	1596	0.00013	2133	0.00020	1472	0.00027	1331	0.00014	1602	0.00019	1200	0.00013	1337	0.00019	2532	0.00021	2740	0.00037	1630	0.00016	1788	0.00016	1095	0.00012	0	0.00000	2427	0.00032
Xiphiidae	8243	F	1372	0.00021	1480	0.00022	1561	0.00016	1775	0.00016	2092	0.00019	1570	0.00016	1551	0.00016	2323	0.00023	1586	0.00018	1480	0.00016	910	0.00009	812	0.00015	1544	0.00017	275	0.00003	926	0.00016	368	0.00004	417	0.00004	1714	0.00015	530	0.00005	764	0.00006	1338	0.00013	885	0.00016	403	0.00004	618	0.00007	601	0.00006	487	0.00007	1407	0.00012	1581	0.00021	503	0.00005	830	0.00008	420	0.00004	0	0.00000	1364	0.00018
Dryinidae	144390	F	0	0.00000	0	0.00000	37	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bdellovibrionaceae	213483	F	180	0.00003	220	0.00003	67	0.00001	86	0.00001	323	0.00003	277	0.00003	243	0.00003	161	0.00002	120	0.00001	110	0.00001	153	0.00001	214	0.00004	225	0.00002	810	0.00008	187	0.00003	556	0.00006	924	0.00009	530	0.00005	214	0.00002	734	0.00006	370	0.00003	176	0.00003	790	0.00008	528	0.00006	503	0.00005	224	0.00003	201	0.00002	192	0.00003	752	0.00007	825	0.00007	495	0.00005	0	0.00000	444	0.00006
Methanocorpusculaceae	88404	F	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	33	0.00001	0	0.00000	0	0.00000	0	0.00000	17	0.00000	27	0.00000	16	0.00000	0	0.00000	39	0.00000	0	0.00000	0	0.00000	46	0.00000	13	0.00000	68	0.00001	0	0.00000	24	0.00000	0	0.00000	36	0.00000	53	0.00000	34	0.00000	0	0.00000	0	0.00000
Mazocraeidae	117979	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	107	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Prionoglarididae	297907	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	43	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Myxobolidae	35587	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Umbridae	30950	F	0	0.00000	0	0.00000	16	0.00000	0	0.00000	25	0.00000	21	0.00000	0	0.00000	16	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cyclopteridae	8101	F	1092	0.00017	1022	0.00015	2952	0.00030	3274	0.00030	1823	0.00016	1644	0.00016	1549	0.00016	2227	0.00022	1377	0.00016	3367	0.00036	1635	0.00016	862	0.00016	1055	0.00012	492	0.00005	650	0.00011	371	0.00004	390	0.00004	1556	0.00013	487	0.00004	651	0.00005	1120	0.00011	843	0.00015	404	0.00004	399	0.00005	511	0.00005	648	0.00009	1421	0.00012	1609	0.00022	622	0.00006	989	0.00009	460	0.00005	0	0.00000	1372	0.00018
Pholcidae	6930	F	0	0.00000	0	0.00000	0	0.00000	22	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	120	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000	13	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nemipteridae	30857	F	0	0.00000	0	0.00000	19	0.00000	0	0.00000	16	0.00000	18	0.00000	16	0.00000	30	0.00000	40	0.00000	0	0.00000	0	0.00000	18	0.00000	0	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000	26	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Closteriaceae	131211	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	23	0.00000	0	0.00000	0	0.00000	0	0.00000	54	0.00001	0	0.00000	0	0.00000	0	0.00000	81	0.00001	836	0.00008	413	0.00004	86	0.00001	0	0.00000	0	0.00000
Pompilidae	27515	F	5393	0.00084	5402	0.00081	6499	0.00066	7033	0.00064	8574	0.00077	7192	0.00072	7132	0.00076	9043	0.00091	6318	0.00073	5729	0.00062	5069	0.00049	3776	0.00069	5668	0.00063	2585	0.00027	3861	0.00066	2837	0.00029	3197	0.00030	6244	0.00054	1963	0.00018	3131	0.00025	4885	0.00046	3401	0.00062	3331	0.00034	2631	0.00031	2838	0.00030	2624	0.00037	5049	0.00042	5192	0.00070	3086	0.00030	3706	0.00034	1922	0.00020	0	0.00000	4163	0.00055
Polyangiaceae	49	F	230	0.00004	303	0.00005	240	0.00002	385	0.00004	279	0.00003	203	0.00002	161	0.00002	520	0.00005	261	0.00003	265	0.00003	225	0.00002	493	0.00009	743	0.00008	1561	0.00016	388	0.00007	964	0.00010	1237	0.00011	977	0.00008	634	0.00006	2442	0.00020	2314	0.00022	1096	0.00020	2041	0.00021	1277	0.00015	2174	0.00023	660	0.00009	829	0.00007	272	0.00004	1071	0.00011	1772	0.00016	2293	0.00024	0	0.00000	249	0.00003
