name	taxonomy_id	taxonomy_lvl	119_S24.G.bracken_num	119_S24.G.bracken_frac	120_S25.G.bracken_num	120_S25.G.bracken_frac	140_S26.G.bracken_num	140_S26.G.bracken_frac	147_S27.G.bracken_num	147_S27.G.bracken_frac	177_S28.G.bracken_num	177_S28.G.bracken_frac	178_S29.G.bracken_num	178_S29.G.bracken_frac	179_S31.G.bracken_num	179_S31.G.bracken_frac	209_S30.G.bracken_num	209_S30.G.bracken_frac	214_S32.G.bracken_num	214_S32.G.bracken_frac	82_S21.G.bracken_num	82_S21.G.bracken_frac	88_S22.G.bracken_num	88_S22.G.bracken_frac	99_S23.G.bracken_num	99_S23.G.bracken_frac	BLB_S18.G.bracken_num	BLB_S18.G.bracken_frac	BLB_WG4.G.bracken_num	BLB_WG4.G.bracken_frac	BLR_S17.G.bracken_num	BLR_S17.G.bracken_frac	BLR_WG4.G.bracken_num	BLR_WG4.G.bracken_frac	BLS_S16.G.bracken_num	BLS_S16.G.bracken_frac	DC06_S1.G.bracken_num	DC06_S1.G.bracken_frac	DC10_S2.G.bracken_num	DC10_S2.G.bracken_frac	DC11_S3.G.bracken_num	DC11_S3.G.bracken_frac	DC17_S4.G.bracken_num	DC17_S4.G.bracken_frac	DM13_S9.G.bracken_num	DM13_S9.G.bracken_frac	DM14_S10.G.bracken_num	DM14_S10.G.bracken_frac	DM15_S11.G.bracken_num	DM15_S11.G.bracken_frac	DM16_S12.G.bracken_num	DM16_S12.G.bracken_frac	GG01_S14.G.bracken_num	GG01_S14.G.bracken_frac	GH01_S13.G.bracken_num	GH01_S13.G.bracken_frac	GN13_S5.G.bracken_num	GN13_S5.G.bracken_frac	GN15_S6.G.bracken_num	GN15_S6.G.bracken_frac	GN18_S7.G.bracken_num	GN18_S7.G.bracken_frac	GN19_S8.G.bracken_num	GN19_S8.G.bracken_frac	NEG_S33.G.bracken_num	NEG_S33.G.bracken_frac	OC01_S15.G.bracken_num	OC01_S15.G.bracken_frac
Leptobotia	143402	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	76	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Fergusonina	156411	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	53	0.00000	0	0.00000	18	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sinogentiana	1499123	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	45	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Trametes	5324	G	295	0.00005	379	0.00006	347	0.00004	403	0.00004	414	0.00004	343	0.00003	345	0.00004	491	0.00005	314	0.00004	285	0.00003	553	0.00005	357	0.00007	538	0.00006	7138	0.00074	797	0.00014	3059	0.00031	14258	0.00132	4980	0.00043	309	0.00003	10896	0.00088	806	0.00008	323	0.00006	789	0.00008	725	0.00008	1333	0.00014	205	0.00003	2282	0.00019	4064	0.00055	1149	0.00011	1811	0.00016	656	0.00007	0	0.00000	403	0.00005
Amphipyra	56365	G	15598	0.00244	16421	0.00246	21961	0.00223	24372	0.00222	30669	0.00276	27322	0.00272	25827	0.00275	28429	0.00285	22231	0.00259	20450	0.00221	30762	0.00300	12737	0.00234	54491	0.00605	30296	0.00314	35909	0.00615	38332	0.00392	37410	0.00346	26747	0.00231	7882	0.00070	23216	0.00187	16888	0.00159	10215	0.00186	22776	0.00236	13741	0.00161	13887	0.00148	17103	0.00245	17565	0.00148	15910	0.00214	22642	0.00223	22690	0.00206	10303	0.00110	0	0.00000	20971	0.00278
Thiopseudomonas	1654787	G	26	0.00000	30	0.00000	0	0.00000	0	0.00000	23	0.00000	24	0.00000	20	0.00000	15	0.00000	0	0.00000	0	0.00000	24	0.00000	17	0.00000	119	0.00001	328	0.00003	81	0.00001	69	0.00001	117	0.00001	142	0.00001	457	0.00004	343	0.00003	95	0.00001	108	0.00002	125	0.00001	157	0.00002	254	0.00003	44	0.00001	210	0.00002	46	0.00001	109	0.00001	172	0.00002	137	0.00001	0	0.00000	0	0.00000
Platyeriocheir	1214566	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	71	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	60	0.00001	0	0.00000	0	0.00000	47	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	107	0.00001	255	0.00003	0	0.00000	101	0.00001	0	0.00000	0	0.00000	0	0.00000
Chiroteuthis	61695	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	53	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Armillifer	260803	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	432	0.00005	0	0.00000	0	0.00000
Syntrophomonas	862	G	15	0.00000	0	0.00000	0	0.00000	11	0.00000	23	0.00000	0	0.00000	0	0.00000	15	0.00000	10	0.00000	0	0.00000	0	0.00000	16	0.00000	21	0.00000	514	0.00005	26	0.00000	210	0.00002	783	0.00007	392	0.00003	191	0.00002	681	0.00005	351	0.00003	84	0.00002	1412	0.00015	352	0.00004	465	0.00005	376	0.00005	1195	0.00010	0	0.00000	25	0.00000	12	0.00000	13	0.00000	0	0.00000	12	0.00000
Ellobius	39083	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	31	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Otagovirus	2560197	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000
Pectinatella	350070	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1328	0.00024	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Tepidanaerobacter	499228	G	0	0.00000	0	0.00000	91	0.00001	22	0.00000	13	0.00000	18	0.00000	11	0.00000	12	0.00000	16	0.00000	18	0.00000	20	0.00000	20	0.00000	24	0.00000	196	0.00002	47	0.00001	242	0.00002	352	0.00003	101	0.00001	14	0.00000	175	0.00001	26	0.00000	12	0.00000	270	0.00003	154	0.00002	135	0.00001	213	0.00003	28	0.00000	21	0.00000	36	0.00000	44	0.00000	24	0.00000	0	0.00000	0	0.00000
Lirimiris	722387	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	111	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Parastagmatoptera	421904	G	456	0.00007	435	0.00007	20	0.00000	30	0.00000	200	0.00002	185	0.00002	193	0.00002	488	0.00005	96	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Macrophya	520955	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	161	0.00001	94	0.00001	141	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycolicibacterium	1866885	G	637	0.00010	682	0.00010	3762	0.00038	4615	0.00042	20448	0.00184	21317	0.00212	21487	0.00229	1440	0.00014	1376	0.00016	4018	0.00043	1750	0.00017	3923	0.00072	3494	0.00039	8045	0.00083	1662	0.00028	4004	0.00041	4464	0.00041	20880	0.00181	3989	0.00036	35738	0.00288	16694	0.00157	10987	0.00200	19964	0.00207	13794	0.00162	21951	0.00234	5945	0.00085	6320	0.00053	1444	0.00019	9872	0.00097	22626	0.00206	54589	0.00583	0	0.00000	1008	0.00013
Rhagophthalmus	71224	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	139	0.00001	122	0.00001	116	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Macridiscus	900989	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	131	0.00001	54	0.00001	0	0.00000	0	0.00000
Verrucosispora	84593	G	0	0.00000	0	0.00000	29	0.00000	58	0.00001	48	0.00000	54	0.00001	39	0.00000	39	0.00000	17	0.00000	13	0.00000	40	0.00000	16	0.00000	49	0.00001	84	0.00001	20	0.00000	42	0.00000	26	0.00000	137	0.00001	96	0.00001	412	0.00003	331	0.00003	205	0.00004	330	0.00003	175	0.00002	442	0.00005	79	0.00001	69	0.00001	17	0.00000	78	0.00001	244	0.00002	327	0.00003	0	0.00000	17	0.00000
Austrelaps	29155	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	27	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cylindrospermum	56106	G	95	0.00001	92	0.00001	201	0.00002	127	0.00001	56	0.00001	50	0.00000	49	0.00001	66	0.00001	63	0.00001	36	0.00000	61	0.00001	47	0.00001	141	0.00002	418	0.00004	128	0.00002	258	0.00003	622	0.00006	91	0.00001	36	0.00000	231	0.00002	98	0.00001	99	0.00002	98	0.00001	162	0.00002	100	0.00001	55	0.00001	49	0.00000	38	0.00001	114	0.00001	129	0.00001	62	0.00001	0	0.00000	38	0.00001
Cirrhinus	59897	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	32	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Raphidiopsis	244599	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	203	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Echinicola	390846	G	101	0.00002	99	0.00001	200	0.00002	248	0.00002	264	0.00002	204	0.00002	173	0.00002	216	0.00002	171	0.00002	192	0.00002	245	0.00002	151	0.00003	611	0.00007	2984	0.00031	859	0.00015	1332	0.00014	3820	0.00035	2220	0.00019	365	0.00003	3874	0.00031	974	0.00009	487	0.00009	1871	0.00019	2670	0.00031	2109	0.00022	1108	0.00016	375	0.00003	246	0.00003	329	0.00003	957	0.00009	780	0.00008	0	0.00000	133	0.00002
Cutaneotrichosporon	1838142	G	64	0.00001	52	0.00001	76	0.00001	72	0.00001	75	0.00001	70	0.00001	95	0.00001	88	0.00001	94	0.00001	60	0.00001	74	0.00001	34	0.00001	90	0.00001	289	0.00003	56	0.00001	974	0.00010	424	0.00004	87	0.00001	123	0.00001	179	0.00001	135	0.00001	99	0.00002	134	0.00001	127	0.00001	1543	0.00016	37	0.00001	134	0.00001	80	0.00001	171	0.00002	370	0.00003	105	0.00001	0	0.00000	70	0.00001
Heterospilus	55918	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000	0	0.00000	21	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Jesogammarus	353611	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	25	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Culter	172911	G	267	0.00004	270	0.00004	322	0.00003	286	0.00003	367	0.00003	342	0.00003	359	0.00004	343	0.00003	268	0.00003	375	0.00004	525	0.00005	231	0.00004	193	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	218	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	168	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	106	0.00001
Wphvirus	1922327	G	0	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00000	10	0.00000	12	0.00000	42	0.00000	0	0.00000	0	0.00000	186	0.00002	0	0.00000	0	0.00000	40	0.00000	11	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	12	0.00000
Dermabacter	36739	G	13	0.00000	0	0.00000	73	0.00001	100	0.00001	30	0.00000	25	0.00000	12	0.00000	31	0.00000	15	0.00000	30	0.00000	38	0.00000	81	0.00001	84	0.00001	321	0.00003	35	0.00001	72	0.00001	58	0.00001	231	0.00002	50	0.00000	776	0.00006	668	0.00006	229	0.00004	766	0.00008	333	0.00004	944	0.00010	201	0.00003	105	0.00001	46	0.00001	2109	0.00021	840	0.00008	1582	0.00017	0	0.00000	14	0.00000
Sutterella	40544	G	19	0.00000	15	0.00000	35	0.00000	41	0.00000	79	0.00001	70	0.00001	53	0.00001	58	0.00001	33	0.00000	35	0.00000	32	0.00000	30	0.00001	59	0.00001	72	0.00001	46	0.00001	42	0.00000	58	0.00001	251	0.00002	71	0.00001	218	0.00002	219	0.00002	148	0.00003	249	0.00003	469	0.00005	152	0.00002	27	0.00000	44	0.00000	37	0.00000	152	0.00001	183	0.00002	489	0.00005	0	0.00000	167	0.00002
Mycena	41247	G	49	0.00001	55	0.00001	80	0.00001	55	0.00001	109	0.00001	85	0.00001	90	0.00001	111	0.00001	72	0.00001	72	0.00001	81	0.00001	41	0.00001	127	0.00001	769	0.00008	64	0.00001	1485	0.00015	1181	0.00011	99	0.00001	140	0.00001	313	0.00003	110	0.00001	33	0.00001	85	0.00001	71	0.00001	101	0.00001	51	0.00001	86	0.00001	58	0.00001	38	0.00000	124	0.00001	89	0.00001	0	0.00000	79	0.00001
Raphidovirus	573012	G	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bathycoccus	41874	G	178	0.00003	148	0.00002	141	0.00001	203	0.00002	319	0.00003	247	0.00002	243	0.00003	229	0.00002	390	0.00005	139	0.00001	155	0.00002	140	0.00003	214	0.00002	360	0.00004	118	0.00002	199	0.00002	267	0.00002	213	0.00002	65	0.00001	257	0.00002	328	0.00003	110	0.00002	444	0.00005	127	0.00001	113	0.00001	293	0.00004	138	0.00001	139	0.00002	123	0.00001	129	0.00001	509	0.00005	0	0.00000	1195	0.00016
Lankesterella	142580	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	63	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Noviherbaspirillum	1344552	G	14	0.00000	12	0.00000	23	0.00000	21	0.00000	35	0.00000	13	0.00000	22	0.00000	28	0.00000	0	0.00000	12	0.00000	26	0.00000	22	0.00000	2578	0.00029	78	0.00001	1679	0.00029	323	0.00003	18	0.00000	80	0.00001	42	0.00000	227	0.00002	132	0.00001	72	0.00001	127	0.00001	57	0.00001	146	0.00002	46	0.00001	121	0.00001	50	0.00001	87	0.00001	185	0.00002	1199	0.00013	0	0.00000	18	0.00000
Metalysinibacillus	2703676	G	0	0.00000	0	0.00000	0	0.00000	22	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000	0	0.00000	13	0.00000	303	0.00003	371	0.00004	181	0.00003	317	0.00003	245	0.00002	114	0.00001	48	0.00000	89	0.00001	22	0.00000	45	0.00001	633	0.00007	106	0.00001	161	0.00002	111	0.00002	440	0.00004	72	0.00001	399	0.00004	794	0.00007	385	0.00004	0	0.00000	10	0.00000
Pseudoeurycea	164021	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	202	0.00002	0	0.00000	612	0.00006	701	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Omegavirus	1623292	G	18	0.00000	117	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rahnella	34037	G	144	0.00002	164	0.00002	196	0.00002	184	0.00002	130	0.00001	141	0.00001	70	0.00001	229	0.00002	113	0.00001	178	0.00002	144	0.00001	116	0.00002	385	0.00004	410	0.00004	187	0.00003	248	0.00003	450	0.00004	658	0.00006	1674	0.00015	1472	0.00012	1263	0.00012	264	0.00005	576	0.00006	830	0.00010	897	0.00010	147	0.00002	339	0.00003	127	0.00002	733	0.00007	613	0.00006	601	0.00006	0	0.00000	112	0.00001
Tefnutvirus	2733135	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	58	0.00001	71	0.00001	23	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Thermacetogenium	140458	G	0	0.00000	0	0.00000	12	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	21	0.00000	20	0.00000	21	0.00000	34	0.00000	0	0.00000	794	0.00007	36	0.00000	303	0.00002	397	0.00004	23	0.00000	39	0.00000	43	0.00001	23	0.00000	44	0.00001	0	0.00000	14	0.00000	0	0.00000	36	0.00000	12	0.00000	0	0.00000	0	0.00000
Chaetophoropsis	2505929	G	20	0.00000	30	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00000	58	0.00001	0	0.00000	54	0.00000	0	0.00000	0	0.00000	21	0.00000	0	0.00000	24	0.00000	23	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Moina	77663	G	14	0.00000	13	0.00000	15	0.00000	16	0.00000	11	0.00000	23	0.00000	16	0.00000	0	0.00000	11	0.00000	16	0.00000	10	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	42	0.00000	0	0.00000	0	0.00000	14	0.00000	10	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Eumunida	177223	G	837	0.00013	941	0.00014	478	0.00005	480	0.00004	1818	0.00016	1722	0.00017	1803	0.00019	7854	0.00079	130	0.00002	415	0.00004	725	0.00007	1440	0.00026	5900	0.00065	0	0.00000	3205	0.00055	1259	0.00013	0	0.00000	1760	0.00015	481	0.00004	506	0.00004	868	0.00008	894	0.00016	0	0.00000	550	0.00006	335	0.00004	1906	0.00027	3945	0.00033	4029	0.00054	2751	0.00027	3027	0.00028	916	0.00010	0	0.00000	17710	0.00235
Thalassionema	33648	G	0	0.00000	0	0.00000	0	0.00000	52	0.00000	0	0.00000	0	0.00000	0	0.00000	35	0.00000	0	0.00000	0	0.00000	36	0.00000	0	0.00000	0	0.00000	143	0.00001	0	0.00000	224	0.00002	209	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	41	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	165	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Larinotus	1410231	G	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cryphonectria	5115	G	120	0.00002	59	0.00001	84	0.00001	105	0.00001	176	0.00002	84	0.00001	100	0.00001	175	0.00002	117	0.00001	83	0.00001	69	0.00001	80	0.00001	101	0.00001	67	0.00001	67	0.00001	72	0.00001	50	0.00000	145	0.00001	56	0.00001	172	0.00001	104	0.00001	64	0.00001	90	0.00001	112	0.00001	101	0.00001	118	0.00002	141	0.00001	115	0.00002	122	0.00001	89	0.00001	86	0.00001	0	0.00000	85	0.00001
Xenogryllus	323497	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mariniflexile	527198	G	14	0.00000	12	0.00000	39	0.00000	47	0.00000	152	0.00001	24	0.00000	43	0.00000	44	0.00000	42	0.00000	37	0.00000	103	0.00001	29	0.00001	1604	0.00018	1146	0.00012	166	0.00003	222	0.00002	800	0.00007	1022	0.00009	1517	0.00014	5279	0.00042	1368	0.00013	435	0.00008	1426	0.00015	554	0.00006	880	0.00009	330	0.00005	263	0.00002	658	0.00009	1631	0.00016	942	0.00009	572	0.00006	0	0.00000	34	0.00000
